PERSONAL.CARE,EATING.AND.DRINKING,OTHER
65,0.270833333333333,0.00347222222222222,0.725694444444444
66,0.34375,0.0243055555555556,0.631944444444444
67,0.493055555555556,0.0902777777777778,0.416666666666667
68,0.520833333333333,0.03125,0.447916666666667
69,0.569444444444444,0.0208333333333333,0.409722222222222
70,0.440972222222222,0.0729166666666667,0.486111111111111
71,0.15625,0.0208333333333333,0.822916666666667
72,0.378472222222222,0.00694444444444444,0.614583333333333
73,0.375,0.0104166666666667,0.614583333333333
74,0.378472222222222,0.0555555555555556,0.565972222222222
75,0.333333333333333,0.09375,0.572916666666667
76,0.416666666666667,0.0208333333333333,0.5625
77,0.208333333333333,0.0243055555555556,0.767361111111111
78,0.444444444444444,0.0625,0.493055555555556
79,0.354861111111111,0.0416666666666667,0.603472222222222
80,0.356944444444444,0.0173611111111111,0.625694444444444
81,0.563194444444444,0.03125,0.405555555555556
82,0.46875,0.0347222222222222,0.496527777777778
83,0.416666666666667,0.0763888888888889,0.506944444444444
84,0.458333333333333,0.0208333333333333,0.520833333333333
85,0.395833333333333,0.0416666666666667,0.5625
86,0.475694444444444,0.0625,0.461805555555556
87,0.484722222222222,0.0277777777777778,0.4875
88,0.5625,0.0694444444444444,0.368055555555556
89,0.467361111111111,0.0416666666666667,0.490972222222222
90,0.434027777777778,0.0104166666666667,0.555555555555556
91,0.357638888888889,0.0277777777777778,0.614583333333333
92,0.4375,0.0659722222222222,0.496527777777778
93,0.479166666666667,0.0243055555555556,0.496527777777778
94,0.205555555555556,0.0534722222222222,0.740972222222222
95,0.34375,0.00694444444444444,0.649305555555556
96,0.395833333333333,0.03125,0.572916666666667
97,0.4375,0.0104166666666667,0.552083333333333
98,0.309027777777778,0.0243055555555556,0.666666666666667
99,0.479166666666667,0.0416666666666667,0.479166666666667
100,0.416666666666667,0.0451388888888889,0.538194444444444
101,0.392361111111111,0.0416666666666667,0.565972222222222
102,0.361111111111111,0.125,0.513888888888889
103,0.402777777777778,0.03125,0.565972222222222
104,0.413194444444444,0.03125,0.555555555555556
105,0.470833333333333,0.0208333333333333,0.508333333333333
106,0.416666666666667,0.0694444444444444,0.513888888888889
107,0.416666666666667,0.125,0.458333333333333
108,0.427083333333333,0.0416666666666667,0.53125
109,0.458333333333333,0.0277777777777778,0.513888888888889
110,0.368055555555556,0.0104166666666667,0.621527777777778
111,0.326388888888889,0.0416666666666667,0.631944444444444
112,0.479166666666667,0.0347222222222222,0.486111111111111
113,0.348611111111111,0.0381944444444444,0.613194444444444
114,0.5625,0.0555555555555556,0.381944444444444
115,0.489583333333333,0.0833333333333333,0.427083333333333
116,0.458333333333333,0.0243055555555556,0.517361111111111
117,0.569444444444444,0.0277777777777778,0.402777777777778
118,0.385416666666667,0.0277777777777778,0.586805555555556
119,0.340277777777778,0.0555555555555556,0.604166666666667
120,0.352777777777778,0.0208333333333333,0.626388888888889
121,0.4375,0.0104166666666667,0.552083333333333
122,0.291666666666667,0.0416666666666667,0.666666666666667
123,0.322916666666667,0.0347222222222222,0.642361111111111
124,0.496527777777778,0.0347222222222222,0.46875
125,0.395833333333333,0.0833333333333333,0.520833333333333
126,0.5,0.0416666666666667,0.458333333333333
127,0.375,0.00694444444444444,0.618055555555556
128,0.4375,0.0256944444444444,0.536805555555556
129,0.497916666666667,0.0763888888888889,0.425694444444444
130,0.225694444444444,0.0243055555555556,0.75
131,0.461805555555556,0.0208333333333333,0.517361111111111
132,0.423611111111111,0.0694444444444444,0.506944444444444
133,0.4375,0.0104166666666667,0.552083333333333
134,0.388888888888889,0.0520833333333333,0.559027777777778
135,0.416666666666667,0.0229166666666667,0.560416666666667
136,0.371527777777778,0.0208333333333333,0.607638888888889
137,0.375,0.0208333333333333,0.604166666666667
138,0.388888888888889,0.0243055555555556,0.586805555555556
139,0.572916666666667,0.0104166666666667,0.416666666666667
140,0.576388888888889,0.125,0.298611111111111
141,0.263888888888889,0.03125,0.704861111111111
142,0.125694444444444,0.00138888888888889,0.872916666666667
143,0.5,0.0243055555555556,0.475694444444444
144,0.354166666666667,0.0625,0.583333333333333
145,0.315972222222222,0.0208333333333333,0.663194444444444
146,0.291666666666667,0.0277777777777778,0.680555555555556
147,0.128472222222222,0.0416666666666667,0.829861111111111
148,0.36875,0.0673611111111111,0.563888888888889
149,0.371527777777778,0.0208333333333333,0.607638888888889
150,0.319444444444444,0.0416666666666667,0.638888888888889
151,0.590277777777778,0.0486111111111111,0.361111111111111
152,0.291666666666667,0.0208333333333333,0.6875
153,0.40625,0.0520833333333333,0.541666666666667
154,0.263888888888889,0.0138888888888889,0.722222222222222
155,0.375,0.0590277777777778,0.565972222222222
156,0.416666666666667,0.0555555555555556,0.527777777777778
157,0.493055555555556,0.0208333333333333,0.486111111111111
158,0.347222222222222,0.03125,0.621527777777778
159,0.333333333333333,0.0243055555555556,0.642361111111111
160,0.392361111111111,0.0451388888888889,0.5625
161,0.458333333333333,0.09375,0.447916666666667
162,0.395833333333333,0.0104166666666667,0.59375
163,0.277777777777778,0.0416666666666667,0.680555555555556
164,0.46875,0.00694444444444444,0.524305555555556
165,0.527777777777778,0.0451388888888889,0.427083333333333
166,0.267361111111111,0.0527777777777778,0.679861111111111
167,0.375,0.0625,0.5625
168,0.402777777777778,0.03125,0.565972222222222
169,0.298611111111111,0.0208333333333333,0.680555555555556
170,0.322916666666667,0.0555555555555556,0.621527777777778
171,0.423611111111111,0.163194444444444,0.413194444444444
172,0.416666666666667,0.0729166666666667,0.510416666666667
173,0.4375,0.0347222222222222,0.527777777777778
174,0.350694444444444,0.0416666666666667,0.607638888888889
175,0.395833333333333,0.0555555555555556,0.548611111111111
176,0.430555555555556,0.0277777777777778,0.541666666666667
177,0.569444444444444,0.104166666666667,0.326388888888889
178,0.423611111111111,0.0208333333333333,0.555555555555556
179,0.392361111111111,0.0347222222222222,0.572916666666667
180,0.440972222222222,0.0625,0.496527777777778
181,0.454166666666667,0.0451388888888889,0.500694444444444
182,0.46875,0.111111111111111,0.420138888888889
183,0.513888888888889,0.0277777777777778,0.458333333333333
184,0.476388888888889,0.0138888888888889,0.509722222222222
185,0.4375,0.0347222222222222,0.527777777777778
186,0.375,0.00694444444444444,0.618055555555556
187,0.583333333333333,0.0243055555555556,0.392361111111111
188,0.375,0.0555555555555556,0.569444444444444
189,0.409722222222222,0.0763888888888889,0.513888888888889
190,0.395833333333333,0.0625,0.541666666666667
191,0.590277777777778,0.03125,0.378472222222222
192,0.222222222222222,0.0208333333333333,0.756944444444444
193,0.482638888888889,0.0694444444444444,0.447916666666667
194,0.454861111111111,0.0416666666666667,0.503472222222222
195,0.395833333333333,0.0416666666666667,0.5625
196,0.463888888888889,0.0208333333333333,0.515277777777778
197,0.391666666666667,0.0208333333333333,0.5875
198,0.350694444444444,0.0104166666666667,0.638888888888889
199,0.46875,0.0555555555555556,0.475694444444444
200,0.439583333333333,0.0208333333333333,0.539583333333333
201,0.138194444444444,0.00694444444444444,0.854861111111111
202,0.395833333333333,0.0277777777777778,0.576388888888889
203,0.297222222222222,0.0555555555555556,0.647222222222222
204,0.291666666666667,0.0625,0.645833333333333
205,0.395833333333333,0.0243055555555556,0.579861111111111
206,0.340277777777778,0.0868055555555556,0.572916666666667
207,0.458333333333333,0.0347222222222222,0.506944444444444
208,0.479166666666667,0.0243055555555556,0.496527777777778
209,0.458333333333333,0.0972222222222222,0.444444444444444
210,0.496527777777778,0.0104166666666667,0.493055555555556
211,0.291666666666667,0.0833333333333333,0.625
212,0.375,0.0347222222222222,0.590277777777778
213,0.458333333333333,0.0243055555555556,0.517361111111111
214,0.34375,0.0729166666666667,0.583333333333333
215,0.510416666666667,0.0486111111111111,0.440972222222222
216,0.451388888888889,0.0451388888888889,0.503472222222222
217,0.579861111111111,0.0208333333333333,0.399305555555555
218,0.375,0.145833333333333,0.479166666666667
219,0.413194444444444,0.0208333333333333,0.565972222222222
220,0.416666666666667,0.0520833333333333,0.53125
221,0.333333333333333,0.119444444444444,0.547222222222222
222,0.371527777777778,0.0208333333333333,0.607638888888889
223,0.479166666666667,0.0520833333333333,0.46875
224,0.520833333333333,0.0833333333333333,0.395833333333333
225,0.413194444444444,0.0104166666666667,0.576388888888889
226,0.447916666666667,0.0277777777777778,0.524305555555556
227,0.333333333333333,0.0347222222222222,0.631944444444444
228,0.4375,0.0416666666666667,0.520833333333333
229,0.520833333333333,0.0416666666666667,0.4375
230,0.375,0.0798611111111111,0.545138888888889
231,0.53125,0.0520833333333333,0.416666666666667
232,0.472222222222222,0.0243055555555556,0.503472222222222
233,0.375,0.0694444444444444,0.555555555555556
234,0.340277777777778,0.0555555555555556,0.604166666666667
235,0.472222222222222,0.0833333333333333,0.444444444444444
236,0.541666666666667,0.0104166666666667,0.447916666666667
237,0.40625,0.0208333333333333,0.572916666666667
238,0.475694444444444,0.0555555555555556,0.46875
239,0.4375,0.0763888888888889,0.486111111111111
240,0.395138888888889,0.0381944444444444,0.566666666666667
241,0.597916666666667,0.00902777777777778,0.393055555555556
242,0.416666666666667,0.0902777777777778,0.493055555555556
243,0.34375,0.0555555555555556,0.600694444444444
244,0.392361111111111,0.0208333333333333,0.586805555555556
245,0.475694444444444,0.104166666666667,0.420138888888889
246,0.510416666666667,0.03125,0.458333333333333
247,0.482638888888889,0.0138888888888889,0.503472222222222
248,0.319444444444444,0.0208333333333333,0.659722222222222
249,0.388888888888889,0.0208333333333333,0.590277777777778
250,0.583333333333333,0.0208333333333333,0.395833333333333
251,0.493055555555556,0.0243055555555556,0.482638888888889
252,0.333333333333333,0.0222222222222222,0.644444444444444
253,0.34375,0.0381944444444444,0.618055555555556
254,0.5,0.0208333333333333,0.479166666666667
255,0.354166666666667,0.145833333333333,0.5
256,0.3125,0.0694444444444444,0.618055555555556
257,0.338194444444444,0.0451388888888889,0.616666666666667
258,0.350694444444444,0.0486111111111111,0.600694444444444
259,0.317361111111111,0.0208333333333333,0.661805555555556
260,0.416666666666667,0.03125,0.552083333333333
261,0.34375,0.0381944444444444,0.618055555555556
262,0.364583333333333,0.0520833333333333,0.583333333333333
263,0.427083333333333,0.0902777777777778,0.482638888888889
264,0.40625,0.0381944444444444,0.555555555555556
265,0.388888888888889,0.0208333333333333,0.590277777777778
266,0.40625,0.0416666666666667,0.552083333333333
267,0.479166666666667,0.0590277777777778,0.461805555555556
268,0.386805555555556,0.0368055555555556,0.576388888888889
269,0.583333333333333,0.0208333333333333,0.395833333333333
270,0.559027777777778,0.0833333333333333,0.357638888888889
271,0.333333333333333,0.0104166666666667,0.65625
272,0.375,0.0416666666666667,0.583333333333333
273,0.486111111111111,0.0180555555555556,0.495833333333333
274,0.479166666666667,0.0868055555555556,0.434027777777778
275,0.364583333333333,0.0138888888888889,0.621527777777778
276,0.364583333333333,0.0416666666666667,0.59375
277,0.465972222222222,0.138888888888889,0.395138888888889
278,0.416666666666667,0.0208333333333333,0.5625
279,0.385416666666667,0.0798611111111111,0.534722222222222
280,0.395833333333333,0.0138888888888889,0.590277777777778
281,0.454861111111111,0.0416666666666667,0.503472222222222
282,0.430555555555556,0.00694444444444444,0.5625
283,0.448611111111111,0.0347222222222222,0.516666666666667
284,0.364583333333333,0.0208333333333333,0.614583333333333
285,0.364583333333333,0.15625,0.479166666666667
286,0.465277777777778,0.104166666666667,0.430555555555556
287,0.395833333333333,0.0208333333333333,0.583333333333333
288,0.416666666666667,0.0520833333333333,0.53125
289,0.478472222222222,0.0625,0.459027777777778
290,0.146527777777778,0.0243055555555556,0.829166666666667
291,0.46875,0.00694444444444444,0.524305555555556
292,0.416666666666667,0.0625,0.520833333333333
293,0.375,0.0416666666666667,0.583333333333333
294,0.454861111111111,0.03125,0.513888888888889
295,0.298611111111111,0.0416666666666667,0.659722222222222
296,0.458333333333333,0.0486111111111111,0.493055555555556
297,0.458333333333333,0.0138888888888889,0.527777777777778
298,0.4375,0.0208333333333333,0.541666666666667
299,0.420138888888889,0.03125,0.548611111111111
300,0.25,0.0104166666666667,0.739583333333333
301,0.5,0.0833333333333333,0.416666666666667
302,0.479166666666667,0.0416666666666667,0.479166666666667
303,0.729166666666667,0.0833333333333333,0.1875
304,0.3125,0.0486111111111111,0.638888888888889
305,0.270833333333333,0.0138888888888889,0.715277777777778
306,0.333333333333333,0.0104166666666667,0.65625
307,0.447916666666667,0.0243055555555556,0.527777777777778
308,0.395833333333333,0.0326388888888889,0.571527777777778
309,0.541666666666667,0.0555555555555556,0.402777777777778
310,0.454861111111111,0.135416666666667,0.409722222222222
311,0.315972222222222,0.0520833333333333,0.631944444444444
312,0.406944444444444,0.0236111111111111,0.569444444444444
313,0.315972222222222,0.138888888888889,0.545138888888889
314,0.329861111111111,0.0347222222222222,0.635416666666667
315,0.392361111111111,0.0138888888888889,0.59375
316,0.407638888888889,0.135416666666667,0.456944444444444
317,0.552083333333333,0.0138888888888889,0.434027777777778
318,0.631944444444444,0.0208333333333333,0.347222222222222
319,0.347222222222222,0.0506944444444444,0.602083333333333
320,0.583333333333333,0.0208333333333333,0.395833333333333
321,0.413194444444444,0.0590277777777778,0.527777777777778
322,0.357638888888889,0.0625,0.579861111111111
323,0.263888888888889,0.00138888888888889,0.734722222222222
324,0.166666666666667,0.0534722222222222,0.779861111111111
325,0.25,0.0208333333333333,0.729166666666667
326,0.361805555555556,0.0486111111111111,0.589583333333333
327,0.3875,0.0277777777777778,0.584722222222222
328,0.357638888888889,0.0277777777777778,0.614583333333333
329,0.291666666666667,0.0416666666666667,0.666666666666667
330,0.4375,0.114583333333333,0.447916666666667
331,0.458333333333333,0.114583333333333,0.427083333333333
332,0.34375,0.00694444444444444,0.649305555555556
333,0.347222222222222,0.0833333333333333,0.569444444444444
334,0.527777777777778,0.0833333333333333,0.388888888888889
335,0.538194444444444,0.0381944444444444,0.423611111111111
336,0.496527777777778,0.204861111111111,0.298611111111111
337,0.315972222222222,0.0555555555555556,0.628472222222222
338,0.583333333333333,0.00347222222222222,0.413194444444444
339,0.500694444444444,0.0173611111111111,0.481944444444444
340,0.451388888888889,0.0590277777777778,0.489583333333333
341,0.517361111111111,0.0243055555555556,0.458333333333333
342,0.458333333333333,0.03125,0.510416666666667
343,0.4375,0.0729166666666667,0.489583333333333
344,0.461805555555556,0.0416666666666667,0.496527777777778
345,0.559027777777778,0.0451388888888889,0.395833333333333
346,0.4375,0.0625,0.5
347,0.427083333333333,0.114583333333333,0.458333333333333
348,0.40625,0.0694444444444444,0.524305555555556
349,0.395833333333333,0.0625,0.541666666666667
350,0.298611111111111,0.1875,0.513888888888889
351,0.333333333333333,0.0729166666666667,0.59375
352,0.361111111111111,0.0486111111111111,0.590277777777778
353,0.489583333333333,0.0590277777777778,0.451388888888889
354,0.458333333333333,0.0625,0.479166666666667
355,0.4,0.0520833333333333,0.547916666666667
356,0.353472222222222,0.0416666666666667,0.604861111111111
357,0.385416666666667,0.0277777777777778,0.586805555555556
358,0.486111111111111,0.0833333333333333,0.430555555555556
359,0.520833333333333,0.0451388888888889,0.434027777777778
360,0.409722222222222,0.0416666666666667,0.548611111111111
361,0.3125,0.0347222222222222,0.652777777777778
362,0.479166666666667,0.0277777777777778,0.493055555555556
363,0.326388888888889,0.0138888888888889,0.659722222222222
364,0.538194444444444,0.0138888888888889,0.447916666666667
365,0.461805555555556,0.0416666666666667,0.496527777777778
366,0.458333333333333,0.0416666666666667,0.5
367,0.545138888888889,0.0555555555555556,0.399305555555556
368,0.545138888888889,0.0520833333333333,0.402777777777778
369,0.354166666666667,0.0902777777777778,0.555555555555556
370,0.475694444444444,0.0381944444444444,0.486111111111111
371,0.354166666666667,0.0416666666666667,0.604166666666667
372,0.351388888888889,0.0486111111111111,0.6
373,0.45,0.0763888888888889,0.473611111111111
374,0.377777777777778,0.0486111111111111,0.573611111111111
375,0.552083333333333,0.0104166666666667,0.4375
376,0.416666666666667,0.0486111111111111,0.534722222222222
377,0.318055555555556,0.0416666666666667,0.640277777777778
378,0.270833333333333,0.0520833333333333,0.677083333333333
379,0.510416666666667,0.0625,0.427083333333333
380,0.402777777777778,0.03125,0.565972222222222
381,0.375,0.00694444444444444,0.618055555555556
382,0.364583333333333,0.05,0.585416666666667
383,0.416666666666667,0.0416666666666667,0.541666666666667
384,0.645833333333333,0.0138888888888889,0.340277777777778
385,0.413194444444444,0.0555555555555556,0.53125
386,0.371527777777778,0.09375,0.534722222222222
387,0.451388888888889,0.0277777777777778,0.520833333333333
388,0.496527777777778,0.0104166666666667,0.493055555555556
389,0.515277777777778,0.0152777777777778,0.469444444444445
390,0.385416666666667,0.0625,0.552083333333333
391,0.503472222222222,0.0625,0.434027777777778
392,0.347222222222222,0.0277777777777778,0.625
393,0.364583333333333,0.00347222222222222,0.631944444444444
394,0.395833333333333,0.0625,0.541666666666667
395,0.496527777777778,0.0590277777777778,0.444444444444444
396,0.526388888888889,0.0409722222222222,0.432638888888889
397,0.313888888888889,0.0138888888888889,0.672222222222222
398,0.40625,0.0208333333333333,0.572916666666667
399,0.301388888888889,0.03125,0.667361111111111
400,0.371527777777778,0.0138888888888889,0.614583333333333
401,0.461805555555556,0.163194444444444,0.375
402,0.375,0.114583333333333,0.510416666666667
403,0.46875,0.0381944444444444,0.493055555555556
404,0.458333333333333,0.0416666666666667,0.5
405,0.409722222222222,0.0451388888888889,0.545138888888889
406,0.388888888888889,0.0208333333333333,0.590277777777778
407,0.454861111111111,0.0347222222222222,0.510416666666667
408,0.458333333333333,0.0590277777777778,0.482638888888889
409,0.354166666666667,0.0625,0.583333333333333
410,0.395833333333333,0.0208333333333333,0.583333333333333
411,0.447916666666667,0.0208333333333333,0.53125
412,0.416666666666667,0.0416666666666667,0.541666666666667
413,0.416666666666667,0.03125,0.552083333333333
414,0.447916666666667,0.0659722222222222,0.486111111111111
415,0.465277777777778,0.0902777777777778,0.444444444444444
416,0.420138888888889,0.0833333333333333,0.496527777777778
417,0.493055555555556,0.0381944444444444,0.46875
418,0.430555555555556,0.0486111111111111,0.520833333333333
419,0.397222222222222,0.104166666666667,0.498611111111111
420,0.395833333333333,0.0208333333333333,0.583333333333333
421,0.409722222222222,0.0208333333333333,0.569444444444444
422,0.475694444444444,0.0590277777777778,0.465277777777778
423,0.46875,0.0486111111111111,0.482638888888889
424,0.25,0.0381944444444444,0.711805555555556
425,0.381944444444444,0.03125,0.586805555555556
426,0.402777777777778,0.0222222222222222,0.575
427,0.465277777777778,0.0590277777777778,0.475694444444444
428,0.315972222222222,0.0381944444444444,0.645833333333333
429,0.340277777777778,0.0277777777777778,0.631944444444444
430,0.541666666666667,0.0138888888888889,0.444444444444445
431,0.34375,0.0104166666666667,0.645833333333333
432,0.177083333333333,0.0138888888888889,0.809027777777778
433,0.403472222222222,0.0173611111111111,0.579166666666667
434,0.461805555555556,0.0381944444444444,0.5
435,0.395833333333333,0.0694444444444444,0.534722222222222
436,0.458333333333333,0.0416666666666667,0.5
437,0.509027777777778,0.0138888888888889,0.477083333333333
438,0.423611111111111,0.00694444444444444,0.569444444444444
439,0.385416666666667,0.0138888888888889,0.600694444444444
440,0.322916666666667,0.111111111111111,0.565972222222222
441,0.424305555555556,0.00347222222222222,0.572222222222222
442,0.447916666666667,0.0902777777777778,0.461805555555556
443,0.354166666666667,0.0208333333333333,0.625
444,0.319444444444444,0.0416666666666667,0.638888888888889
445,0.385416666666667,0.0138888888888889,0.600694444444444
446,0.420833333333333,0.0833333333333333,0.495833333333333
447,0.484027777777778,0.0208333333333333,0.495138888888889
448,0.347222222222222,0.0659722222222222,0.586805555555556
449,0.423611111111111,0.0416666666666667,0.534722222222222
450,0.503472222222222,0.0347222222222222,0.461805555555556
451,0.774305555555556,0.0208333333333333,0.204861111111111
452,0.350694444444444,0.0763888888888889,0.572916666666667
453,0.493055555555556,0.0486111111111111,0.458333333333333
454,0.333333333333333,0.0729166666666667,0.59375
455,0.385416666666667,0.0486111111111111,0.565972222222222
456,0.319444444444444,0.143055555555556,0.5375
457,0.319444444444444,0.239583333333333,0.440972222222222
458,0.625,0.0833333333333333,0.291666666666667
459,0.503472222222222,0.0416666666666667,0.454861111111111
460,0.465277777777778,0.0256944444444444,0.509027777777778
461,0.125,0.00347222222222222,0.871527777777778
462,0.503472222222222,0.0833333333333333,0.413194444444444
463,0.347222222222222,0.03125,0.621527777777778
464,0.288194444444444,0.0763888888888889,0.635416666666667
465,0.364583333333333,0.0138888888888889,0.621527777777778
466,0.513888888888889,0.0243055555555556,0.461805555555556
467,0.360416666666667,0.0138888888888889,0.625694444444444
468,0.461805555555556,0.0138888888888889,0.524305555555556
469,0.458333333333333,0.0625,0.479166666666667
470,0.440972222222222,0.0659722222222222,0.493055555555556
471,0.472222222222222,0.0104166666666667,0.517361111111111
472,0.291666666666667,0.0208333333333333,0.6875
473,0.364583333333333,0.0416666666666667,0.59375
474,0.267361111111111,0.00347222222222222,0.729166666666667
475,0.378472222222222,0.03125,0.590277777777778
476,0.638888888888889,0.0486111111111111,0.3125
477,0.497222222222222,0.00694444444444444,0.495833333333333
478,0.378472222222222,0.0381944444444444,0.583333333333333
479,0.354166666666667,0.0625,0.583333333333333
480,0.53125,0.0520833333333333,0.416666666666667
481,0.291666666666667,0.00347222222222222,0.704861111111111
482,0.444444444444444,0.0138888888888889,0.541666666666667
483,0.454861111111111,0.125,0.420138888888889
484,0.177083333333333,0.0104166666666667,0.8125
485,0.5625,0.0138888888888889,0.423611111111111
486,0.566666666666667,0.0208333333333333,0.4125
487,0.395833333333333,0.0347222222222222,0.569444444444444
488,0.458333333333333,0.0138888888888889,0.527777777777778
489,0.458333333333333,0.0208333333333333,0.520833333333333
490,0.454861111111111,0.03125,0.513888888888889
491,0.46875,0.0520833333333333,0.479166666666667
492,0.454861111111111,0.0555555555555556,0.489583333333333
493,0.395833333333333,0.0555555555555556,0.548611111111111
494,0.378472222222222,0.0625,0.559027777777778
495,0.541666666666667,0.0833333333333333,0.375
496,0.430555555555556,0.0138888888888889,0.555555555555556
497,0.395833333333333,0.03125,0.572916666666667
498,0.291666666666667,0.03125,0.677083333333333
499,0.243055555555556,0.0104166666666667,0.746527777777778
500,0.463194444444444,0.0208333333333333,0.515972222222222
501,0.402777777777778,0.0138888888888889,0.583333333333333
502,0.34375,0.0208333333333333,0.635416666666667
503,0.498611111111111,0.01875,0.482638888888889
504,0.578472222222222,0.00833333333333333,0.413194444444444
505,0.3125,0.0625,0.625
506,0.458333333333333,0.0729166666666667,0.46875
507,0.4375,0.0208333333333333,0.541666666666667
508,0.21875,0.0520833333333333,0.729166666666667
509,0.427083333333333,0.0208333333333333,0.552083333333333
510,0.479166666666667,0.0625,0.458333333333333
511,0.4375,0.0104166666666667,0.552083333333333
512,0.451388888888889,0.0208333333333333,0.527777777777778
513,0.354166666666667,0.0729166666666667,0.572916666666667
514,0.5,0.0347222222222222,0.465277777777778
515,0.4375,0.0208333333333333,0.541666666666667
516,0.665972222222222,0.00694444444444444,0.327083333333333
517,0.35625,0.0138888888888889,0.629861111111111
518,0.3875,0.104166666666667,0.508333333333333
519,0.53125,0.0277777777777778,0.440972222222222
520,0.503472222222222,0.0590277777777778,0.4375
521,0.576388888888889,0.00694444444444444,0.416666666666667
522,0.545138888888889,0.0208333333333333,0.434027777777778
523,0.25,0.0625,0.6875
524,0.447916666666667,0.03125,0.520833333333333
525,0.541666666666667,0.0555555555555556,0.402777777777778
526,0.375,0.125,0.5
527,0.4375,0.0208333333333333,0.541666666666667
528,0.314583333333333,0.0451388888888889,0.640277777777778
529,0.329861111111111,0.104166666666667,0.565972222222222
530,0.628472222222222,0.0833333333333333,0.288194444444444
531,0.208333333333333,0.0208333333333333,0.770833333333333
532,0.378472222222222,0.104166666666667,0.517361111111111
533,0.361111111111111,0.0625,0.576388888888889
534,0.375,0.0381944444444444,0.586805555555556
535,0.479166666666667,0.0694444444444444,0.451388888888889
536,0.326388888888889,0.0208333333333333,0.652777777777778
537,0.520833333333333,0.0104166666666667,0.46875
538,0.364583333333333,0.00694444444444444,0.628472222222222
539,0.315972222222222,0.0277777777777778,0.65625
540,0.364583333333333,0.0277777777777778,0.607638888888889
541,0.583333333333333,0.0208333333333333,0.395833333333333
542,0.454861111111111,0.0625,0.482638888888889
543,0.430555555555556,0.0694444444444444,0.5
544,0.302083333333333,0.0555555555555556,0.642361111111111
545,0.90625,0.0173611111111111,0.0763888888888888
546,0.4375,0.0381944444444444,0.524305555555556
547,0.443055555555556,0.3125,0.244444444444444
548,0.526388888888889,0.0416666666666667,0.431944444444444
